id,creationdate,score,viewcount,title,answercount,tags,quest_name
48312251,2018-01-18 00:49:05,1,600,Pandas: Merge (or inner join) two dataframes but keep columns from only one,1,"python, pandas",stackoverflowuser2010
48325935,2018-01-18 16:25:35,1,537,How to apply df.min() and df.max() distributively over many DataFrames,1,"python, pandas, dataframe, normalization",KOB
48366549,2018-01-21 12:02:40,-2,38,first element to become the key each row,2,"python, pandas, dictionary",Herc01
48445426,2018-01-25 14:38:05,3,393,Pandas :How to split the tuple data in column and create multiple columns,2,"python, pandas, geopy",punit kumar Sharma
48424622,2018-01-24 14:17:30,0,1223,Basemap: plot a world map with countries and bubbles with data,1,"python, pandas, matplotlib, matplotlib-basemap",punit kumar Sharma
48303799,2018-01-17 14:46:56,3,735,Pandas: Groupby two columns and count the occurence of all values for 2nd column,1,"python, pandas, pandas-groupby",punit kumar Sharma
48325859,2018-01-18 16:22:11,2,293,Subclass pandas DataFrame with required argument,1,"pandas, dataframe, subclass",hlu
48284800,2018-01-16 15:34:52,0,667,How to output box coordinates produced from Tensorflow Object Detection API,0,"xml, python-3.x, pandas, numpy, tensorflow",Ajinkya Bobade
48222566,2018-01-12 08:50:13,0,254,How can I impute the NA in a dataframe with values randomly selected from a specified normal distribution,1,"python, pandas, imputation",user4672728
48325294,2018-01-18 15:53:00,0,80,Python - Using default values for dataframe in method,2,"python, pandas",ekjcfn3902039
48283808,2018-01-16 14:43:55,0,29,Python column creation based on conditional,1,"python, pandas",ekjcfn3902039
48244097,2018-01-13 20:39:23,2,1342,Efficient way to find price momentum in python: averaging last n entries of a column,3,"python, pandas, numpy",GRS
48307008,2018-01-17 17:43:24,1,2016,Pandas to_sql doesn't insert any data in my table,4,"python, pandas, sqlalchemy",Nasia Ntalla
48226506,2018-01-12 12:40:44,3,786,How to get one hot encoding of specific words in a text in Pandas?,1,"python, pandas, scipy, one-hot-encoding",Dark
48223205,2018-01-12 09:31:12,0,873,How to subset based on multiple conditions in pandas dataframe,1,"python, pandas, subset",Shuvayan Das
48261657,2018-01-15 11:00:54,0,83,How to rearrange pandas groupby dataframe output,1,"pandas, pandas-groupby",nimals1986
48254454,2018-01-14 21:42:27,1,357,How to groupby a row/horizontally (Pandas),2,"python, pandas, pandas-groupby",Tai
48201521,2018-01-11 07:07:21,11,336,Will changes in DataFrame.values always modify the values in the data frame?,2,"python, pandas, numpy, dataframe",Tai
48344027,2018-01-19 15:07:02,0,42,Apply Prize Function To Large DataFrame Pandas,2,"python, pandas",R.J. Jackson
48252485,2018-01-14 17:56:30,0,151,Modifying an excel sheet in a excel book with pandas,0,"excel, pandas",ic_fl2
48248821,2018-01-14 10:51:28,2,57,How to efficiently dropna when the NaNs are contained in the index?,3,"python, performance, pandas, numpy",coldspeed
48222307,2018-01-12 08:32:20,1,886,Regular expression SpaCy,1,"regex, pandas, nltk, spacy",Programmer_nltk
48249291,2018-01-14 11:54:46,0,1665,Sentence tokenizer - spaCy to pandas,1,"python, pandas, spacy",Programmer_nltk
48391019,2018-01-22 22:07:16,0,211,Python pandas plotting multiple graphs on one plot,1,"python, pandas, matplotlib, plot",Ravonrip
48421056,2018-01-24 11:10:46,2,256,Fast method for forward filling with function nans in pandas dataframe,2,"python, performance, pandas, dataframe",Giovanni De Gaetano
48369984,2018-01-21 18:01:39,0,35,data-frame remove duplicate indexed rows,1,"python, pandas, dataframe",Stacey
48274259,2018-01-16 04:47:44,0,31,Is there a way to add a title to a dataframe spanning across multiple columns?,1,"python, pandas",pr338
48200837,2018-01-11 06:16:26,0,800,pandas rolling mean didn't work for my time data series,1,"python, pandas, moving-average",Harry
48193633,2018-01-10 18:08:54,0,583,pandas replace multiple values (that you do not know) on one column,2,"pandas, data-cleaning",Thabra
48210010,2018-01-11 15:00:51,0,38,pandas - automate graph using the combination of two columns,1,"python, pandas, graph",Thabra
48207854,2018-01-11 13:06:32,1,42,pandas - transform several rows in columns following the status of the rows,2,"pandas, data-manipulation",Thabra
48319617,2018-01-18 10:55:17,2,1095,Pandas - Remove strings from a float number in a column,2,"python, pandas, data-cleaning",Thabra
48434721,2018-01-25 02:31:04,0,44,Matching and Replacing Sequences in Dataframe,0,"python, pandas, match, matching",Sveinn
48287782,2018-01-16 18:37:37,0,44,Set new column names when applying functions to DataFrames with multiprocessing,1,"python, pandas, multiprocessing",Xoel López Barata
48354873,2018-01-20 10:12:41,1,31,Python/Pandas syntax for creating a new dataframe by comparing two columns,1,"python, pandas, dataframe",Danny W
48323981,2018-01-18 14:47:18,1,32,Df groupby set comparison,1,"python, pandas, pandas-groupby",Davtho1983
48325601,2018-01-18 16:09:55,0,55,Pandas keeps converting strings to int,1,"python, string, pandas",Davtho1983
48424673,2018-01-24 14:19:59,1,61,Pandas pivot giving me lots of 'none' values,1,"python, pandas, pivot",Davtho1983
48334347,2018-01-19 04:57:47,0,332,read_excel in pandas giving error for no header with index_col,2,"python, pandas",Sidhant Shubham
48270074,2018-01-15 20:16:56,1,1140,Pandas - read_csv encoding error,0,"python, pandas, csv, encoding",Ryan Erwin
48243370,2018-01-13 19:08:11,2,458,numba.vectorize - Unsupported array dtype,1,"python, pandas, numba",Ryan Erwin
48453212,2018-01-25 22:52:18,1,125,Conditional Resample - Pandas,1,"python, pandas",Ryan Erwin
48431868,2018-01-24 21:27:11,5,1332,Collapse pandas multiindex to a single index,2,"python, pandas, datetime",user217285
48199383,2018-01-11 03:33:39,4,1509,Getting an error importing excel file into pandas selecting the usecols parameter,2,"python, pandas",nk abram
48393259,2018-01-23 02:26:04,2,97,Count unique pairs and store counts in a matrix,2,"python, pandas, pivot",visitor
48403244,2018-01-23 13:44:40,0,103,"closest points based on coordinates, python",1,"python, pandas, numpy, scipy, kdtree",bikuser
48447641,2018-01-25 16:27:08,1,256,Cumulative Sum Up to Threshold,2,"python, python-3.x, pandas",DrTRD
48245517,2018-01-14 00:10:20,0,256,Read json output into Pandas Dataframe,3,"json, pandas",alpenmilch411
48351811,2018-01-20 01:40:11,0,86,Converting Pandas daily timestep to 52 week per year timestep with the last week of 8 days,1,"python, pandas, datetime, group-by, pandas-groupby",kasra545
48392792,2018-01-23 01:22:53,0,41,Pandas str instances into one big list,1,"python-3.x, pandas, nltk, text-mining",itsbrycehere
48370255,2018-01-21 18:30:58,1,298,"python - read file into dictionary - delimited with curly brackets, no comma delimiter",2,"python, json, pandas, numpy, dictionary",sspaeti
48223370,2018-01-12 09:39:24,1,563,Python Plotly: autosize table plot,0,"python, python-3.x, pandas, plotly",JuuLes87
48309590,2018-01-17 20:36:40,1,251,create pivot table with multilevel index in pandas,1,"python, pandas, pivot, pivot-table, reshape",Lisle
48190091,2018-01-10 14:54:00,0,52,How can I insert rows in PANDA data in Python?,2,pandas,Alejandro
48192954,2018-01-10 17:27:59,0,30,Why can't i use contains within query function of pandas?,1,"python, python-3.x, pandas, dataframe",Ujjal Das
48214863,2018-01-11 19:53:19,4,275,Python Replace Whole Values in Dataframe String and Not Substrings,3,"python, regex, pandas, replace",Windstorm1981
48213034,2018-01-11 17:44:57,1,23,Python Pandas Add a Row to a Multi-Indexed Datafrane,1,"python, pandas, multi-index",Windstorm1981
48299312,2018-01-17 10:51:33,2,233,Python - DataFrame: Multiply multiple columns by another column and save in new columns,1,"python, python-3.x, pandas, dataframe",Hugo Ribeiro
48456747,2018-01-26 06:39:49,1,282,Pandas datetime format to prevent NaT,1,"pandas, datetime, datetime-format",user42527
48338064,2018-01-19 09:41:18,0,839,Pandas: Read skipping lines that starts with a certain string,2,"python, pandas, python-3.5",Andrea
48301002,2018-01-17 12:19:08,0,33,Quickly filter by timestamp falling within a number of ranges,0,"python, pandas",Steve
48348361,2018-01-19 19:37:57,2,55,Assigning to dataframe column based on dict value,2,"python, pandas",Chris Decker
48280003,2018-01-16 11:17:37,2,43,Pivot only certain values in a column,1,"python, pandas, reshape",Ettore Rizza
48334761,2018-01-19 05:39:57,1,34,"Pandas - For a given date in one column, how many dates in another column are less than that date?",2,"python, pandas, date, numpy, dataframe",boldbrandywine
48372543,2018-01-21 22:52:19,1,390,Beautifulsoup scraping table from website with requests for pandas,1,"python, pandas, beautifulsoup, python-requests",skeitel
48325414,2018-01-18 15:59:05,4,39,Shifting dates into normalized date columns,1,"python, pandas",M Arroyo
48302066,2018-01-17 13:14:48,1,567,Fastest way to filter out pandas dataframe rows containing special characters,1,"python, pandas, dataframe",muazfaiz
48228060,2018-01-12 14:15:58,3,781,Filter pandas dataframe from tuples,1,"python, pandas",Yogi
48249236,2018-01-14 11:47:08,1,430,pandas: bin data into specific number of bins of specific size,1,"pandas, binning",spiral01
48363338,2018-01-21 03:15:21,1,51,How to count the number of same value across multiple columns?,2,"python, pandas",danche
48280129,2018-01-16 11:24:04,0,281,Parallelizing pandas .groupby() and .agg() on chunks of a huge csv file,0,"python, pandas, csv, parallel-processing",Borislav Aymaliev
48222013,2018-01-12 08:09:09,1,26,Convert Pandas Column to Dict with Column Title as Key and Column Values as Values,1,"python, pandas",Fregy
48366561,2018-01-21 12:04:20,1,54,Select rows where column values are between a given range,2,"python, pandas, dataframe",user5514633
48319633,2018-01-18 10:56:12,3,106,Pandas: Transform and merge a date interval into a dummy variable in a panel,1,"python, pandas, datetime",Jeff
48273713,2018-01-16 03:34:18,0,127,Plot separate histograms from dataframe python,1,"python, pandas, dataframe, histogram",Mike
48290743,2018-01-16 22:19:45,0,58,How to calculate rows which reference previous row with conditions in Pandas dataframe,0,"python, pandas",Xiao Tan
48397171,2018-01-23 08:28:40,0,40,"pd.core.groupby.data error no numeric types to aggregate - ok for max/min, not ok for mean/std",1,"python, pandas, pandas-groupby",hartmut
48397514,2018-01-23 08:49:55,1,29,pd.groupby by column + list,1,"python, pandas, pandas-groupby",hartmut
48400481,2018-01-23 11:21:42,3,116,min() function in pandas column,1,"python-3.x, pandas, pandas-groupby",Arun
48250192,2018-01-14 13:44:30,1,49,Very Basic Python 3.6 Plotting Issue,1,"python-3.x, pandas, plot",MRL
48276313,2018-01-16 07:49:19,1,125,how to split dict column from pandas data frame,1,"python, pandas, dataframe",Rakesh Bhagam
48417874,2018-01-24 08:27:39,1,30,split pandas single column(List of dict) and append as new keys of dict as new columns,1,"python, pandas, dictionary, data-analysis",Rakesh Bhagam
48450332,2018-01-25 19:17:19,4,309,How to sum certain values in a pandas column DataFrame in a specific date range,1,"python, pandas, dataframe",Hana
48390811,2018-01-22 21:49:56,1,78,Plotting best line of fit over a scatterplot of 2 columns of a pandas DataFrame,1,"python, pandas, linear-regression, seaborn",Hana
48328468,2018-01-18 18:56:35,1,38,"How to make some pandas column values default to another value in a different column, but same row?",2,"python, pandas, dataframe, replace",Hana
48346213,2018-01-19 17:12:02,1,368,How to compare values in a column by date in pandas?,1,"python, pandas, dataframe",Hana
48236383,2018-01-13 02:22:07,1,1577,How to perform .describe() method on variables that have boolean data type in pandas,2,"python, pandas",Amin Ghaderi
48243507,2018-01-13 19:26:28,4,281,Group rows by overlapping ranges,2,"python, pandas, group-by, overlap",Binyamin Even
48317726,2018-01-18 09:23:38,1,446,Pandas - duplicate rows based on values,2,"python, pandas, duplicates, pivot",Binyamin Even
48366962,2018-01-21 12:50:51,4,110,pandas - take N last values from a group,1,"python, algorithm, pandas, group-by",Binyamin Even
48332632,2018-01-19 00:59:10,0,30,data populated in the dataframe during for loop but not there anymore after for loop,1,"python, excel, pandas",alwaysaskingquestions
48318858,2018-01-18 10:18:10,1,107,Why is filtering DataFrame by boolean mask so much faster than apply()?,1,"python, pandas, dataframe",Elmex80s
48304854,2018-01-17 15:42:15,2,2547,Pandas .filter() method with lambda function,1,"python, pandas",maw501
48283167,2018-01-16 14:09:08,1,68,How to keep multiple values of same key while reading excel into dictionary using pandas,0,"python, pandas",Mohit Sharma
48350948,2018-01-19 23:24:32,-1,71,Pandas: exact indexing on timeseries,2,"python, pandas",Alberto Chiusole
48203449,2018-01-11 09:18:27,1,354,Get substring in one column based on the value in another column,3,"python, python-3.x, pandas",Yang 
48218455,2018-01-12 01:50:01,8,903,How to create an edge list dataframe from a adjacency matrix in Python?,4,"python, pandas, numpy, dataframe",Melsauce
48235215,2018-01-12 23:04:00,2,1073,How to create a directed networkx graph from a pandas adjacency matrix dataframe?,1,"python, pandas, numpy, networkx",Melsauce
48371266,2018-01-21 20:13:39,0,112,Python: Efficient way to find the average tetrahedron clustering coefficient for a graph?,1,"python, pandas, numpy, networkx",Melsauce
48257497,2018-01-15 05:42:57,1,175,Return all duplicates for pandas across multiple columns,1,"python, pandas, duplicates",GlenCloncurry
48238747,2018-01-13 09:56:45,1,32,How to extract a particular column in python dataframe with Max values,1,"python, pandas",Swati Kanchan
48335755,2018-01-19 07:04:30,1,53,df.loc is giving key error in linux environment where the same code is working fine in mac?,1,"pandas, dataframe",sabya
48357963,2018-01-20 15:43:02,1,49,generate series of plots with pandas dataframe,1,"python, pandas, dataframe, scatter-plot",Marnix
48430023,2018-01-24 19:15:54,2,92,generating missing rows in running index in pandas,2,"python, python-3.x, pandas",clog14
48270451,2018-01-15 20:47:45,-1,50,Deleting rows in pandas that occur less than a certain amount based on three columns,2,"python, pandas, dataframe",Bram Zijlstra
48222825,2018-01-12 09:07:44,0,46,Vectorized modifying timestamp column in pandas with fixed pattern,1,"python, pandas, vectorization",Bram Zijlstra
48241048,2018-01-13 14:56:19,1,63,Identifying groups with same column value and count them,1,"python, pandas, vectorization",Bram Zijlstra
48272201,2018-01-15 23:40:06,3,94,Compare dataframe columns to series,4,"python, pandas, dataframe",Lothar
48272816,2018-01-16 01:15:39,0,26,Merge columns to one columns and new rows in dataframe pandas,1,"python, pandas, dataframe",amn89
